"No.","Time","Source","Destination","Protocol","Length","Info"
"3715","60.546959","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3714#1] 443  >  53326 [ACK] Seq=230200 Ack=148698 Win=7864 Len=0"
"3716","60.563967","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3717","60.566237","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=148816 Ack=230200 Win=9625 Len=118"
"3718","60.567581","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=148816 Win=7864 Len=0"
"3719","60.568995","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3718#1] 443  >  53326 [ACK] Seq=230200 Ack=148816 Win=7864 Len=0"
"3720","60.576870","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3721","60.577839","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=148934 Ack=230200 Win=9625 Len=118"
"3722","60.590074","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=148934 Win=7864 Len=0"
"3723","60.591402","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3722#1] 443  >  53326 [ACK] Seq=230200 Ack=148934 Win=7864 Len=0"
"3724","60.606784","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149052 Win=7864 Len=0"
"3725","60.609790","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3724#1] 443  >  53326 [ACK] Seq=230200 Ack=149052 Win=7864 Len=0"
"3726","60.625227","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3727","60.626244","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149052 Ack=230200 Win=9625 Len=118"
"3728","60.628647","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"3729","60.630693","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149170 Ack=230200 Win=9625 Len=198"
"3730","60.652069","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149170 Win=7864 Len=0"
"3731","60.653454","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3730#1] 443  >  53326 [ACK] Seq=230200 Ack=149170 Win=7864 Len=0"
"3732","60.654825","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149368 Win=7864 Len=0"
"3733","60.656170","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3732#1] 443  >  53326 [ACK] Seq=230200 Ack=149368 Win=7864 Len=0"
"3734","60.669791","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3735","60.670948","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149368 Ack=230200 Win=9625 Len=118"
"3736","60.691452","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3737","60.692590","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149486 Ack=230200 Win=9625 Len=118"
"3738","60.696392","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149486 Win=7864 Len=0"
"3739","60.697706","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3738#1] 443  >  53326 [ACK] Seq=230200 Ack=149486 Win=7864 Len=0"
"3740","60.701141","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3741","60.702245","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149604 Ack=230200 Win=9625 Len=118"
"3742","60.716255","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149604 Win=7864 Len=0"
"3743","60.717630","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3742#1] 443  >  53326 [ACK] Seq=230200 Ack=149604 Win=7864 Len=0"
"3744","60.726576","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149722 Win=7864 Len=0"
"3745","60.727606","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3746","60.728209","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3744#1] 443  >  53326 [ACK] Seq=230200 Ack=149722 Win=7864 Len=0"
"3747","60.729639","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149722 Ack=230200 Win=9625 Len=118"
"3748","60.758654","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=149840 Win=7864 Len=0"
"3749","60.760034","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3748#1] 443  >  53326 [ACK] Seq=230200 Ack=149840 Win=7864 Len=0"
"3750","60.762900","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"3751","60.764076","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=149840 Ack=230200 Win=9625 Len=198"
"3752","60.783512","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3753","60.784697","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150038 Ack=230200 Win=9625 Len=118"
"3754","60.788217","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150038 Win=7864 Len=0"
"3755","60.789587","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3754#1] 443  >  53326 [ACK] Seq=230200 Ack=150038 Win=7864 Len=0"
"3756","60.814956","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3757","60.819691","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150156 Win=7864 Len=0"
"3758","60.850320","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3759","60.850448","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3760","60.868413","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3761","60.880622","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3762","60.898314","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150156 Ack=230200 Win=9625 Len=118"
"3763","60.898515","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3757#1] 443  >  53326 [ACK] Seq=230200 Ack=150156 Win=7864 Len=0"
"3764","60.899976","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150274 Ack=230200 Win=9625 Len=118"
"3765","60.900354","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150392 Ack=230200 Win=9625 Len=118"
"3766","60.900678","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150510 Ack=230200 Win=9625 Len=118"
"3767","60.900737","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150628 Ack=230200 Win=9625 Len=118"
"3768","60.911555","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3769","60.912606","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150746 Ack=230200 Win=9625 Len=118"
"3770","60.920147","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150274 Win=7864 Len=0"
"3771","60.921520","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3770#1] 443  >  53326 [ACK] Seq=230200 Ack=150274 Win=7864 Len=0"
"3772","60.923451","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150510 Win=7864 Len=0"
"3773","60.925043","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150746 Win=7864 Len=0"
"3774","60.925200","52.46.153.232","192.168.88.239","TCP","54","443  >  53326 [ACK] Seq=230200 Ack=150510 Win=7864 Len=0"
"3775","60.926580","52.46.153.232","192.168.88.239","TCP","54","443  >  53326 [ACK] Seq=230200 Ack=150746 Win=7864 Len=0"
"3776","60.943480","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3777","60.947211","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150864 Win=7864 Len=0"
"3778","60.952440","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"3779","60.983383","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3780","61.004075","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3781","61.024711","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3782","61.031880","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150864 Ack=230200 Win=9625 Len=118"
"3783","61.032083","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3777#1] 443  >  53326 [ACK] Seq=230200 Ack=150864 Win=7864 Len=0"
"3784","61.033679","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=150982 Ack=230200 Win=9625 Len=198"
"3785","61.034061","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151180 Ack=230200 Win=9625 Len=118"
"3786","61.034342","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151298 Ack=230200 Win=9625 Len=118"
"3787","61.034393","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151416 Ack=230200 Win=9625 Len=118"
"3788","61.050476","b8:69:f4:75:d3:a1","01:80:c2:00:00:00","STP","60","Conf. Root = 32768/0/b8:69:f4:75:d3:a1  Cost = 0  Port = 0x8003"
"3789","61.052146","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3790","61.053329","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151534 Ack=230200 Win=9625 Len=118"
"3791","61.057785","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=150982 Win=7864 Len=0"
"3792","61.058492","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=151180 Win=7864 Len=0"
"3793","61.060028","52.46.153.232","192.168.88.239","TCP","54","443  >  53326 [ACK] Seq=230200 Ack=150982 Win=7864 Len=0"
"3794","61.060147","52.46.153.232","192.168.88.239","TCP","54","443  >  53326 [ACK] Seq=230200 Ack=151180 Win=7864 Len=0"
"3795","61.063962","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=151416 Win=7864 Len=0"
"3796","61.065314","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3795#1] 443  >  53326 [ACK] Seq=230200 Ack=151416 Win=7864 Len=0"
"3797","61.066294","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"3798","61.067098","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=230200 Ack=151534 Win=7864 Len=0"
"3799","61.067588","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151652 Ack=230200 Win=9625 Len=118"
"3800","61.068669","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3798#1] 443  >  53326 [ACK] Seq=230200 Ack=151534 Win=7864 Len=0"
"3801","61.070541","52.46.153.232","192.168.88.239","TLSv1.2","345","Application Data"
"3802","61.072072","52.46.153.232","192.168.88.239","TCP","345","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=230200 Ack=151534 Win=7864 Len=291"
"3803","61.075249","52.46.153.232","192.168.88.239","TLSv1.2","297","Application Data"
"3804","61.075435","52.46.153.232","192.168.88.239","TLSv1.2","744","Application Data"
"3805","61.090291","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=231424 Ack=151770 Win=7864 Len=0"
"3806","61.103381","192.168.88.239","52.46.153.232","TLSv1.2","118","Application Data"
"3807","61.103503","192.168.88.239","52.46.153.232","TLSv1.2","92","Application Data"
"3808","61.163714","52.46.153.232","192.168.88.239","TCP","297","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=230491 Ack=151534 Win=7864 Len=243"
"3809","61.165319","52.46.153.232","192.168.88.239","TCP","744","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=230734 Ack=151534 Win=7864 Len=690"
"3810","61.165584","52.46.153.232","192.168.88.239","TCP","54","443  >  53326 [ACK] Seq=231424 Ack=151770 Win=7864 Len=0"
"3811","61.165805","192.168.88.239","52.46.153.232","TCP","118","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151770 Ack=230491 Win=9625 Len=64"
"3812","61.165920","192.168.88.239","52.46.153.232","TCP","92","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151834 Ack=230491 Win=9625 Len=38"
"3813","61.166673","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=231424 Win=9625 Len=0"
"3814","61.167693","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 3813#1] 53326  >  443 [ACK] Seq=151872 Ack=231424 Win=9625 Len=0"
"3815","61.183754","52.46.153.232","192.168.88.239","TLSv1.2","744","[TCP Spurious Retransmission] , Application Data"
"3816","61.185851","52.46.153.232","192.168.88.239","TLSv1.2","744","[TCP Spurious Retransmission] , Application Data"
"3817","61.186883","192.168.88.239","52.46.153.232","TCP","66","[TCP Dup ACK 3813#2] 53326  >  443 [ACK] Seq=151872 Ack=231424 Win=9625 Len=0 SLE=230734 SRE=231424"
"3818","61.188331","192.168.88.239","52.46.153.232","TCP","66","[TCP Dup ACK 3813#3] 53326  >  443 [ACK] Seq=151872 Ack=231424 Win=9625 Len=0 SLE=230734 SRE=231424"
"3819","61.193799","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=231424 Ack=151872 Win=7864 Len=0"
"3820","61.195240","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 3819#1] 443  >  53326 [ACK] Seq=231424 Ack=151872 Win=7864 Len=0"
"3821","61.403279","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3822","61.404319","52.46.153.232","192.168.88.239","TLSv1.2","646","Application Data"
"3823","61.404379","52.46.153.232","192.168.88.239","TLSv1.2","302","Application Data"
"3824","61.404477","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3825","61.404505","52.46.153.232","192.168.88.239","TLSv1.2","554","Application Data"
"3826","61.408810","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3827","61.409021","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3828","61.409341","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"3829","61.409784","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3830","61.410144","52.46.153.232","192.168.88.239","TLSv1.2","415","Application Data"
"3831","61.450609","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"3832","61.467992","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=231424 Ack=151872 Win=7864 Len=1062"
"3833","61.469078","52.46.153.232","192.168.88.239","TCP","646","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=232486 Ack=151872 Win=7864 Len=592"
"3834","61.469102","52.46.153.232","192.168.88.239","TCP","302","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=233078 Ack=151872 Win=7864 Len=248"
"3835","61.469123","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=233326 Ack=151872 Win=7864 Len=1062"
"3836","61.469143","52.46.153.232","192.168.88.239","TCP","554","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=234388 Ack=151872 Win=7864 Len=500"
"3837","61.469163","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=234888 Ack=151872 Win=7864 Len=1062"
"3838","61.469183","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=235950 Ack=151872 Win=7864 Len=1062"
"3839","61.469202","52.46.153.232","192.168.88.239","TCP","119","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=237012 Ack=151872 Win=7864 Len=65"
"3840","61.470339","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=232486 Win=9625 Len=0"
"3841","61.470457","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=233078 Win=9625 Len=0"
"3842","61.471295","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=237077 Ack=151872 Win=7864 Len=1062"
"3843","61.471320","52.46.153.232","192.168.88.239","TCP","415","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=238139 Ack=151872 Win=7864 Len=361"
"3844","61.471340","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=233326 Win=9625 Len=0"
"3845","61.471458","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=234388 Win=9625 Len=0"
"3846","61.472122","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=233078 Win=9625 Len=0"
"3847","61.472982","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=234888 Win=9625 Len=0"
"3848","61.473022","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=235950 Win=9625 Len=0"
"3849","61.473042","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=237012 Win=9625 Len=0"
"3850","61.473060","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=237077 Win=9625 Len=0"
"3851","61.473326","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=234388 Win=9625 Len=0"
"3852","61.473654","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=238139 Win=9625 Len=0"
"3853","61.473676","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=238500 Win=9625 Len=0"
"3854","61.474662","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=238139 Win=9625 Len=0"
"3855","61.474855","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=238500 Win=9625 Len=0"
"3856","61.500289","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data"
"3857","61.500926","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"3858","61.500985","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"3859","61.501080","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"3860","61.501238","52.46.153.232","192.168.88.239","TLSv1.2","1073","Application Data, Application Data, Application Data"
"3861","61.503568","52.46.153.232","192.168.88.239","TCP","1514","[TCP Out-Of-Order] 443  >  53326 [ACK] Seq=238500 Ack=151872 Win=7864 Len=1460"
"3862","61.504377","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=239960 Win=9716 Len=0"
"3863","61.506445","52.46.153.232","192.168.88.239","TCP","1514","[TCP Retransmission] 443  >  53326 [ACK] Seq=239960 Ack=151872 Win=7864 Len=1460"
"3864","61.507388","52.46.153.232","192.168.88.239","TCP","1514","[TCP Retransmission] 443  >  53326 [ACK] Seq=241420 Ack=151872 Win=7864 Len=1460"
"3865","61.507413","52.46.153.232","192.168.88.239","TCP","1514","[TCP Retransmission] 443  >  53326 [ACK] Seq=242880 Ack=151872 Win=7864 Len=1460"
"3866","61.507434","52.46.153.232","192.168.88.239","TCP","1073","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=244340 Ack=151872 Win=7864 Len=1019"
"3867","61.507454","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 3862#1] 53326  >  443 [ACK] Seq=151872 Ack=239960 Win=9716 Len=0"
"3868","61.513149","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=241420 Win=9807 Len=0"
"3869","61.513561","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=242880 Win=9899 Len=0"
"3870","61.513584","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=244340 Win=9990 Len=0"
"3871","61.513603","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=245359 Win=9990 Len=0"
"3872","61.519706","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3873","61.520156","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3874","61.520254","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"3875","61.520936","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3876","61.521145","52.46.153.232","192.168.88.239","TLSv1.2","1089","Application Data"
"3877","61.521452","52.46.153.232","192.168.88.239","TLSv1.2","117","Application Data"
"3878","61.521637","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3879","61.522143","52.46.153.232","192.168.88.239","TLSv1.2","1091","Application Data"
"3880","61.522244","52.46.153.232","192.168.88.239","TLSv1.2","117","Application Data"
"3881","61.522989","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"3882","61.523196","52.46.153.232","192.168.88.239","TLSv1.2","1085","Application Data"
"3883","61.523502","52.46.153.232","192.168.88.239","TLSv1.2","98","Application Data"
"3884","61.534244","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data"
"3885","61.559981","192.168.88.239","52.46.153.232","TLSv1.2","352","Application Data"
"3886","61.560926","192.168.88.239","52.46.153.232","TLSv1.2","738","Application Data"
"3887","61.562188","192.168.88.239","52.46.153.232","TLSv1.2","92","Application Data"
"3888","61.602428","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"3889","61.602505","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
"3890","61.604325","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=151872 Ack=245359 Win=9990 Len=0"
"3891","61.605533","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=245359 Ack=151872 Win=7864 Len=1062"
"3892","61.605554","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=246421 Ack=151872 Win=7864 Len=1062"
"3893","61.605572","52.46.153.232","192.168.88.239","TCP","119","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=247483 Ack=151872 Win=7864 Len=65"
"3894","61.606076","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=247548 Ack=151872 Win=7864 Len=1062"
"3895","61.606097","52.46.153.232","192.168.88.239","TCP","1089","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=248610 Ack=151872 Win=7864 Len=1035"
"3896","61.606115","52.46.153.232","192.168.88.239","TCP","117","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=249645 Ack=151872 Win=7864 Len=63"
"3897","61.606329","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=249708 Ack=151872 Win=7864 Len=1062"
"3898","61.606739","52.46.153.232","192.168.88.239","TCP","1091","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=250770 Ack=151872 Win=7864 Len=1037"
"3899","61.606760","52.46.153.232","192.168.88.239","TCP","117","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=251807 Ack=151872 Win=7864 Len=63"
"3900","61.607234","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=251870 Ack=151872 Win=7864 Len=1062"
"3901","61.607254","52.46.153.232","192.168.88.239","TCP","1085","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=252932 Ack=151872 Win=7864 Len=1031"
"3902","61.607272","52.46.153.232","192.168.88.239","TCP","98","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=253963 Ack=151872 Win=7864 Len=44"
"3903","61.607288","52.46.153.232","192.168.88.239","TCP","1514","[TCP Retransmission] 443  >  53326 [ACK] Seq=254007 Ack=151872 Win=7864 Len=1460"
"3904","61.607306","192.168.88.239","52.46.153.232","TCP","352","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=151872 Ack=245359 Win=9990 Len=298"
"3905","61.607357","192.168.88.239","52.46.153.232","TCP","738","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=152170 Ack=245359 Win=9990 Len=684"
"3906","61.607564","192.168.88.239","52.46.153.232","TCP","92","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=152854 Ack=245359 Win=9990 Len=38"
"3907","61.608560","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=246421 Win=9990 Len=0"
"3908","61.608769","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=247483 Win=9990 Len=0"
"3909","61.608789","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=247548 Win=9990 Len=0"
"3910","61.609282","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=249645 Win=9990 Len=0"
"3911","61.609502","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=251807 Win=9990 Len=0"
"3912","61.609521","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=252932 Win=9990 Len=0"
"3913","61.610687","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=254007 Win=9990 Len=0"
"3914","61.610801","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=255467 Win=10081 Len=0"
"3915","61.615192","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=251807 Win=9990 Len=0"
"3916","61.615374","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=252932 Win=9990 Len=0"
"3917","61.616159","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=152892 Ack=255467 Win=10081 Len=0"
"3918","61.630209","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"3919","61.630318","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"3920","61.632026","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"3921","61.632179","52.46.153.232","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
